Date,Price,Open,High,Low,Vol.,Change %,Volume
4/8/2018,0.002859,0.002818,0.002887,0.002796,201.54M,1.50%,201540000
4/7/2018,0.002817,0.002717,0.002872,0.002711,215.81M,3.63%,215810000
4/6/2018,0.002718,0.002807,0.002831,0.002692,239.68M,-3.02%,239680000
4/5/2018,0.002803,0.002769,0.002838,0.002709,226.26M,1.21%,226260000
4/4/2018,0.002769,0.003011,0.003026,0.002751,263.21M,-8.05%,263210000
4/3/2018,0.003011,0.002801,0.003046,0.002786,275.98M,7.52%,275980000
4/2/2018,0.002801,0.002707,0.002824,0.002699,195.95M,3.45%,195950000
4/1/2018,0.002707,0.0028,0.002825,0.002632,189.05M,-3.31%,189050000
3/31/2018,0.0028,0.002765,0.002913,0.002765,236.64M,1.28%,236640000
3/30/2018,0.002765,0.002874,0.00294,0.002722,369.79M,-3.75%,369790000
3/29/2018,0.002872,0.003164,0.003202,0.00284,333.20M,-9.17%,333200000
3/28/2018,0.003162,0.003153,0.003249,0.003128,236.87M,0.25%,236870000
3/27/2018,0.003154,0.003283,0.003302,0.003126,257.78M,-3.91%,257780000
3/26/2018,0.003283,0.00347,0.003492,0.003156,253.17M,-5.39%,253170000
3/25/2018,0.00347,0.003516,0.003516,0.003428,232.57M,-1.34%,232570000
3/24/2018,0.003517,0.003566,0.003645,0.003506,273.40M,-1.38%,273400000
3/23/2018,0.003566,0.003597,0.003608,0.00338,268.76M,-0.85%,268760000
3/22/2018,0.003597,0.003635,0.003782,0.003424,306.87M,-1.23%,306870000
3/21/2018,0.003641,0.003657,0.003855,0.003587,344.31M,-0.42%,344310000
3/20/2018,0.003657,0.003487,0.003753,0.003373,363.39M,4.90%,363390000
3/19/2018,0.003486,0.003132,0.003529,0.003132,474.29M,11.58%,474290000
3/18/2018,0.003124,0.003328,0.003328,0.002817,472.84M,-6.29%,472840000
3/17/2018,0.003334,0.003523,0.003577,0.003283,303.57M,-5.37%,303570000
3/16/2018,0.003523,0.003541,0.003648,0.003452,338.28M,-0.50%,338280000
3/15/2018,0.003541,0.003596,0.003709,0.003314,537.90M,-1.62%,537900000
3/14/2018,0.003599,0.003971,0.004044,0.003532,336.98M,-9.36%,336980000
3/13/2018,0.003971,0.00404,0.004144,0.003915,224.99M,-1.71%,224990000
3/12/2018,0.00404,0.004159,0.004216,0.003868,288.11M,-2.88%,288110000
3/11/2018,0.004159,0.003988,0.004231,0.003854,457.17M,4.28%,457170000
3/10/2018,0.003989,0.004151,0.004416,0.003956,312.14M,-3.91%,312140000
3/9/2018,0.004151,0.003995,0.004166,0.00359,416.08M,3.90%,416080000
3/8/2018,0.003995,0.00406,0.004451,0.003879,557.51M,-1.60%,557510000
3/7/2018,0.00406,0.004606,0.004691,0.004042,508.64M,-11.85%,508640000
3/6/2018,0.004606,0.005265,0.005265,0.004572,446.81M,-12.45%,446810000
3/5/2018,0.005261,0.005466,0.005512,0.005231,207.74M,-3.75%,207740000
3/4/2018,0.005466,0.005262,0.005496,0.005159,298.53M,3.87%,298530000
3/3/2018,0.005262,0.005549,0.005711,0.005244,377.76M,-5.16%,377760000
3/2/2018,0.005549,0.006193,0.00627,0.005508,380.89M,-10.41%,380890000
3/1/2018,0.006193,0.00607,0.006253,0.005922,218.76M,2.03%,218760000
2/28/2018,0.00607,0.00633,0.006394,0.006043,261.75M,-4.11%,261750000
2/27/2018,0.00633,0.006294,0.006536,0.006196,296.32M,0.58%,296320000
2/26/2018,0.006294,0.006083,0.006501,0.005859,307.48M,3.47%,307480000
2/25/2018,0.006083,0.006272,0.006377,0.00586,376.45M,-3.01%,376450000
2/24/2018,0.006272,0.006675,0.006816,0.006216,421.00M,-6.04%,421000000
2/23/2018,0.006675,0.006233,0.006863,0.005979,549.22M,7.09%,549220000
2/22/2018,0.006233,0.006648,0.00691,0.005999,751.21M,-6.25%,751210000
2/21/2018,0.006648,0.007162,0.007502,0.006428,966.62M,-7.04%,966620000
2/20/2018,0.007152,0.006712,0.00843,0.006414,1.63B,6.54%,1630000000
2/19/2018,0.006712,0.006468,0.006852,0.006314,379.13M,3.87%,379130000
2/18/2018,0.006463,0.007035,0.007136,0.006213,593.33M,-8.14%,593330000
2/17/2018,0.007035,0.006952,0.007262,0.006779,597.29M,1.20%,597290000
2/16/2018,0.006952,0.007303,0.007414,0.006423,886.21M,-4.81%,886210000
2/15/2018,0.007303,0.006789,0.008065,0.006713,1.56B,7.64%,1560000000
2/14/2018,0.006785,0.005696,0.007088,0.00569,1.25B,19.16%,1250000000
2/13/2018,0.005694,0.005548,0.005699,0.005273,356.00M,2.62%,356000000
2/12/2018,0.005548,0.004942,0.005569,0.004939,384.77M,12.27%,384770000
2/11/2018,0.004942,0.005018,0.005242,0.004637,428.13M,-1.53%,428130000
2/10/2018,0.005018,0.005027,0.005596,0.004776,623.05M,-0.19%,623050000
2/9/2018,0.005028,0.00458,0.005049,0.004308,452.54M,9.79%,452540000
2/8/2018,0.00458,0.004222,0.004832,0.004212,403.36M,8.49%,403360000
2/7/2018,0.004222,0.004418,0.004799,0.003922,623.93M,-4.48%,623930000
2/6/2018,0.00442,0.003547,0.004437,0.003048,908.75M,24.60%,908750000
2/5/2018,0.003547,0.004413,0.004491,0.003465,628.56M,-19.58%,628560000
2/4/2018,0.00441,0.00515,0.005309,0.004253,493.87M,-14.37%,493870000
2/3/2018,0.00515,0.004527,0.00578,0.004211,528.22M,12.79%,528220000
2/2/2018,0.004566,0.005126,0.005127,0.003531,680.94M,-10.93%,680940000
2/1/2018,0.005126,0.006006,0.00611,0.004932,497.90M,-14.65%,497900000
1/31/2018,0.006006,0.006136,0.006237,0.005805,373.84M,-2.11%,373840000
1/30/2018,0.006136,0.007016,0.007039,0.006071,350.67M,-11.62%,350670000
1/29/2018,0.006942,0.00761,0.00765,0.006866,396.77M,-8.78%,396770000
1/28/2018,0.00761,0.007383,0.00814,0.00735,371.69M,3.07%,371690000
1/27/2018,0.007383,0.007154,0.007499,0.007072,433.72M,2.99%,433720000
1/26/2018,0.007169,0.007484,0.008294,0.006608,487.91M,-4.29%,487910000
1/25/2018,0.00749,0.00706,0.007696,0.00685,551.98M,6.09%,551980000
1/24/2018,0.00706,0.006558,0.0072,0.006382,558.02M,6.89%,558020000
1/23/2018,0.006605,0.006644,0.006995,0.006082,600.76M,-0.68%,600760000
1/22/2018,0.00665,0.006982,0.007601,0.006169,599.13M,-4.66%,599130000
1/21/2018,0.006975,0.008359,0.008385,0.006794,537.24M,-16.56%,537240000
1/20/2018,0.008359,0.007779,0.008654,0.0076,490.14M,7.35%,490140000
1/19/2018,0.007787,0.007532,0.008466,0.007231,507.54M,3.41%,507540000
1/18/2018,0.00753,0.007623,0.009238,0.007052,610.96M,-1.18%,610960000
1/17/2018,0.00762,0.006562,0.007879,0.005416,621.35M,16.09%,621350000
1/16/2018,0.006564,0.009701,0.009757,0.005551,681.08M,-32.48%,681080000
1/15/2018,0.009721,0.011243,0.0114,0.009679,412.59M,-13.45%,412590000
1/14/2018,0.011232,0.012263,0.012345,0.01056,433.41M,-8.38%,433410000
1/13/2018,0.012259,0.012561,0.013295,0.012021,415.58M,-2.44%,415580000
1/12/2018,0.012566,0.011188,0.013158,0.010708,405.01M,12.31%,405010000
1/11/2018,0.011189,0.012868,0.01422,0.0101,520.26M,-12.85%,520260000
1/10/2018,0.012839,0.013104,0.0136,0.010701,409.95M,-1.99%,409950000
1/9/2018,0.0131,0.014773,0.015441,0.012394,503.01M,-15.05%,503010000
1/8/2018,0.01542,0.017,0.018,0.01542,175.97M,-9.29%,175970000
1/7/2018,0.017,0.01463,0.019,0.014,612.39M,16.20%,612390000
1/6/2018,0.01463,0.01255,0.0175,0.01201,612.55M,16.57%,612550000
1/5/2018,0.01255,0.009613,0.01395,0.009434,672.26M,30.55%,672260000
1/4/2018,0.009613,0.009205,0.0103,0.008559,634.48M,4.43%,634480000
1/3/2018,0.009205,0.009,0.009345,0.00834,724.34M,2.28%,724340000
1/2/2018,0.009,0.008678,0.009878,0.008316,721.15M,3.71%,721150000
1/1/2018,0.008678,0.008927,0.00899,0.00796,575.22M,-2.79%,575220000
12/31/2017,0.008927,0.007672,0.0091,0.0075,597.41M,16.36%,597410000
12/30/2017,0.007672,0.009228,0.0094,0.00699,558.77M,-16.86%,558770000
12/29/2017,0.009228,0.008244,0.00945,0.007577,637.88M,11.94%,637880000
12/28/2017,0.008244,0.008861,0.008869,0.007221,543.30M,-6.96%,543300000
12/27/2017,0.008861,0.009332,0.0096,0.00809,505.32M,-5.05%,505320000
12/26/2017,0.009332,0.008648,0.009686,0.008,608.89M,7.91%,608890000
12/25/2017,0.008648,0.008356,0.01102,0.008124,713.90M,3.49%,713900000
12/24/2017,0.008356,0.006949,0.008581,0.0055,850.85M,20.25%,850850000
12/23/2017,0.006949,0.006071,0.00787,0.005682,750.24M,14.46%,750240000
12/22/2017,0.006071,0.007497,0.007621,0.00427,952.23M,-19.02%,952230000
12/21/2017,0.007497,0.006392,0.008767,0.006107,819.43M,17.29%,819430000
12/20/2017,0.006392,0.005409,0.007,0.004529,1.03B,18.17%,1030000000
12/19/2017,0.005409,0.00627,0.0067,0.005222,907.96M,-13.73%,907960000
12/18/2017,0.00627,0.005841,0.007,0.005582,802.77M,7.34%,802770000
12/17/2017,0.005841,0.005634,0.007804,0.005306,908.22M,3.67%,908220000
12/16/2017,0.005634,0.003659,0.0068,0.00361,1.27B,53.98%,1270000000
12/15/2017,0.003659,0.003591,0.00375,0.003417,1.26B,1.89%,1260000000
12/14/2017,0.003591,0.003382,0.0039,0.003301,1.18B,6.18%,1180000000
12/13/2017,0.003382,0.003126,0.0039,0.00301,1.52B,8.19%,1520000000
12/12/2017,0.003126,0.002646,0.003434,0.00258,1.56B,18.14%,1560000000
12/11/2017,0.002646,0.002519,0.0028,0.002377,1.46B,5.04%,1460000000
12/10/2017,0.002519,0.002564,0.002686,0.0022,1.69B,-1.76%,1690000000
12/9/2017,0.002564,0.002692,0.00273,0.00222,1.64B,-4.75%,1640000000
12/8/2017,0.002692,0.002666,0.00286,0.002303,1.78B,0.98%,1780000000
12/7/2017,0.002666,0.002586,0.002778,0.00238,1.79B,3.09%,1790000000
12/6/2017,0.002586,0.002467,0.0026,0.002202,1.81B,4.82%,1810000000
12/5/2017,0.002467,0.002439,0.00265,0.002394,1.63B,1.15%,1630000000
12/4/2017,0.002439,0.002186,0.00245,0.002131,1.75B,11.57%,1750000000
12/3/2017,0.002186,0.002073,0.002339,0.001977,2.28B,5.45%,2280000000
12/2/2017,0.002073,0.002127,0.002173,0.002041,1.58B,-2.54%,1580000000
12/1/2017,0.002127,0.002053,0.00224,0.001971,1.99B,3.60%,1990000000
11/30/2017,0.002053,0.002043,0.002409,0.001835,1.80B,0.49%,1800000000
11/29/2017,0.002043,0.00236,0.0027,0.001909,2.36B,-13.43%,2360000000
11/28/2017,0.00236,0.001965,0.00236,0.001925,2.25B,20.10%,2250000000
11/27/2017,0.001965,0.001957,0.002028,0.001851,2.38B,0.41%,2380000000
11/26/2017,0.001957,0.002074,0.002148,0.001846,1.35B,-5.64%,1350000000
11/25/2017,0.002074,0.001903,0.002079,0.00177,1.47B,8.99%,1470000000
11/24/2017,0.001903,0.001905,0.002,0.001731,1.55B,-0.10%,1550000000
11/23/2017,0.001905,0.001837,0.002451,0.001642,1.52B,3.70%,1520000000
11/22/2017,0.001837,0.001376,0.002082,0.001356,2.44B,33.50%,2440000000
11/21/2017,0.001376,0.001373,0.001494,0.00128,2.41B,0.22%,2410000000
11/20/2017,0.001373,0.001362,0.0014,0.001283,1.31B,0.81%,1310000000
11/19/2017,0.001362,0.00132,0.001362,0.001302,14.91M,3.18%,14910000
11/18/2017,0.00132,0.001298,0.001332,0.001255,1.35B,1.69%,1350000000
11/17/2017,0.001298,0.001353,0.001368,0.001208,2.05B,-4.07%,2050000000
11/16/2017,0.001353,0.001295,0.001392,0.001266,2.00B,4.48%,2000000000
11/15/2017,0.001295,0.001171,0.001326,0.00117,2.06B,10.59%,2060000000
11/14/2017,0.001171,0.001162,0.0012,0.001129,2.79B,0.77%,2790000000
11/13/2017,0.001162,0.00106,0.0012,0.001048,1.97B,9.62%,1970000000
11/12/2017,0.00106,0.001172,0.001172,0.001023,1.71B,-9.56%,1710000000
11/11/2017,0.001172,0.001158,0.00123,0.001125,1.14B,1.21%,1140000000
11/10/2017,0.001158,0.001392,0.0014,0.00113,748.05M,-16.81%,748050000
11/9/2017,0.001392,0.001191,0.0014,0.001173,2.50B,16.88%,2500000000
11/8/2017,0.001191,0.001169,0.001239,0.001132,2.52B,1.88%,2520000000
11/7/2017,0.001169,0.001143,0.00119,0.001136,1.24B,2.27%,1240000000
11/6/2017,0.001143,0.001169,0.00121,0.001092,1.38B,-2.22%,1380000000
11/5/2017,0.001169,0.001179,0.001225,0.001151,1.29B,-0.85%,1290000000
11/4/2017,0.001179,0.001133,0.001194,0.001107,1.37B,4.06%,1370000000
11/3/2017,0.001133,0.00112,0.001158,0.001091,1.41B,1.16%,1410000000
11/2/2017,0.00112,0.001125,0.00116,0.001045,1.53B,-0.44%,1530000000
11/1/2017,0.001125,0.001147,0.00118,0.00109,1.17B,-1.92%,1170000000
10/31/2017,0.001147,0.00116,0.001178,0.001066,1.34B,-1.12%,1340000000
10/30/2017,0.00116,0.001181,0.001182,0.0011,535.28M,-1.78%,535280000
10/29/2017,0.001181,0.001014,0.001182,0.001,402.91M,16.47%,402910000
10/28/2017,0.001014,0.001042,0.001048,0.000991,295.11M,-2.69%,295110000
10/27/2017,0.001042,0.00106,0.00107,0.00102,998.25M,-1.70%,998250000
10/26/2017,0.00106,0.001079,0.001083,0.001019,494.95M,-1.76%,494950000
10/25/2017,0.001079,0.00106,0.0011,0.001001,359.24M,1.79%,359240000
10/24/2017,0.00106,0.00101,0.001117,0.00095,957.84M,4.95%,957840000
10/23/2017,0.00101,0.001013,0.001046,0.000966,2.11B,-0.30%,2110000000
10/22/2017,0.001013,0.00098,0.00106,0.00096,3.15B,3.37%,3150000000
10/21/2017,0.00098,0.00104,0.001055,0.000932,3.18B,-5.77%,3180000000
10/20/2017,0.00104,0.001069,0.001083,0.00102,3.87B,-2.71%,3870000000
10/19/2017,0.001069,0.001052,0.001079,0.001038,2.57B,1.62%,2570000000
10/18/2017,0.001052,0.001066,0.00109,0.000981,3.21B,-1.31%,3210000000
10/17/2017,0.001066,0.001151,0.001155,0.001056,16.31B,-7.38%,16310000000
10/16/2017,0.001151,0.00108,0.001169,0.00103,6.03B,6.57%,6030000000
10/15/2017,0.00108,0.001067,0.0011,0.00099,1.19B,1.22%,1190000000
10/14/2017,0.001067,0.00102,0.001116,0.001009,1.17B,4.61%,1170000000
10/13/2017,0.00102,0.001051,0.001087,0.000984,1.46B,-2.95%,1460000000
10/12/2017,0.001051,0.001036,0.001091,0.00103,1.20B,1.45%,1200000000
10/11/2017,0.001036,0.000999,0.00105,0.000988,1.13B,3.70%,1130000000
10/10/2017,0.000999,0.000976,0.001027,0.000956,903.60M,2.36%,903600000
10/9/2017,0.000976,0.00106,0.00106,0.000961,669.53M,-7.92%,669530000
10/8/2017,0.00106,0.001042,0.001071,0.001035,62.11M,1.73%,62110000
10/7/2017,0.001042,0.001024,0.001048,0.000999,505.05M,1.76%,505050000
10/6/2017,0.001024,0.001007,0.001046,0.000979,1.23B,1.69%,1230000000
10/5/2017,0.001007,0.001014,0.001033,0.000958,1.03B,-0.69%,1030000000
10/4/2017,0.001014,0.001023,0.001098,0.001004,1.48B,-0.88%,1480000000
10/3/2017,0.001023,0.001051,0.001077,0.00099,1.78B,-2.66%,1780000000
10/2/2017,0.001051,0.001076,0.001112,0.001042,1.25B,-2.32%,1250000000
10/1/2017,0.001076,0.001168,0.001169,0.0009,1.94B,-7.88%,1940000000
9/30/2017,0.001168,0.001089,0.001171,0.001084,1.34B,7.25%,1340000000
9/29/2017,0.001089,0.001109,0.001121,0.000988,2.15B,-1.80%,2150000000
9/28/2017,0.001109,0.001159,0.001239,0.001061,872.99M,-4.31%,872990000
9/27/2017,0.001159,0.00115,0.001283,0.001123,118.22M,0.78%,118220000
9/26/2017,0.00115,0.001146,0.001202,0.001045,48.86M,0.35%,48860000
9/25/2017,0.001146,0.00089,0.001229,0.000881,370.82M,28.76%,370820000
9/24/2017,0.00089,0.000944,0.00099,0.000853,1.61B,-5.72%,1610000000
9/23/2017,0.000944,0.000774,0.000965,0.000757,1.71B,21.96%,1710000000
9/22/2017,0.000774,0.000776,0.000793,0.00069,1.63B,-0.26%,1630000000
9/21/2017,0.000776,0.000838,0.000848,0.000717,1.93B,-7.40%,1930000000
9/20/2017,0.000838,0.000876,0.000921,0.000815,957.06M,-4.34%,957060000
9/19/2017,0.000876,0.00094,0.000969,0.00084,186.74M,-6.81%,186740000
9/18/2017,0.00094,0.000865,0.00099,0.000865,330.76M,8.67%,330760000
9/17/2017,0.000865,0.000914,0.000918,0.000786,1.60B,-5.36%,1600000000
9/16/2017,0.000914,0.000965,0.000995,0.00081,792.78M,-5.28%,792780000
9/15/2017,0.000965,0.000953,0.001036,0.000669,1.09B,1.26%,1090000000
9/14/2017,0.000953,0.001404,0.001489,0.00095,1.79B,-32.12%,1790000000
9/13/2017,0.001404,0.001493,0.001507,0.001299,2.26B,-5.96%,2260000000
9/12/2017,0.001493,0.001522,0.00169,0.001457,1.95B,-1.91%,1950000000
9/11/2017,0.001522,0.001544,0.001596,0.00147,1.72B,-1.42%,1720000000
9/10/2017,0.001544,0.001728,0.001738,0.0014,1.80B,-10.65%,1800000000
9/9/2017,0.001728,0.0018,0.001872,0.001672,1.58B,-4.00%,1580000000
9/8/2017,0.0018,0.002,0.002042,0.001713,1.41B,-10.00%,1410000000
9/7/2017,0.002,0.002031,0.002098,0.001954,1.36B,-1.53%,1360000000
9/6/2017,0.002031,0.002049,0.002085,0.0019,667.87M,-0.88%,667870000
9/5/2017,0.002049,0.001879,0.00206,0.001708,335.01M,9.05%,335010000
9/4/2017,0.001879,0.00216,0.00218,0.001837,1.01B,-13.01%,1010000000
9/3/2017,0.00216,0.002178,0.002451,0.002089,1.49B,-0.83%,1490000000
9/2/2017,0.002178,0.002492,0.002853,0.002117,844.59M,-12.60%,844590000
9/1/2017,0.002492,0.0021,0.0025,0.002048,2.54B,18.67%,2540000000
8/31/2017,0.0021,0.002119,0.00223,0.001963,3.88B,-0.90%,3880000000
8/30/2017,0.002119,0.001891,0.002333,0.001777,4.47B,12.06%,4470000000
8/29/2017,0.001891,0.001794,0.00195,0.001777,1.52B,5.41%,1520000000
8/28/2017,0.001794,0.001755,0.00184,0.001703,163.08M,2.22%,163080000
8/27/2017,0.001755,0.001752,0.001808,0.00171,7.03M,0.17%,7030000
8/26/2017,0.001752,0.001724,0.001799,0.001644,6.06M,1.62%,6060000
8/25/2017,0.001724,0.001805,0.001844,0.00169,7.88M,-4.49%,7880000
8/24/2017,0.001805,0.001702,0.001823,0.001661,5.88M,6.05%,5880000
8/23/2017,0.001702,0.001699,0.001784,0.00164,6.22M,0.18%,6220000
8/22/2017,0.001699,0.001687,0.001745,0.001498,7.10M,0.71%,7100000
8/21/2017,0.001687,0.001682,0.001745,0.001629,6.68M,0.30%,6680000
8/20/2017,0.001682,0.001661,0.001725,0.001593,5.62M,1.26%,5620000
8/19/2017,0.001661,0.001653,0.001743,0.001569,5.91M,0.48%,5910000
8/18/2017,0.001653,0.001696,0.001764,0.001581,8.97M,-2.54%,8970000
8/17/2017,0.001696,0.001766,0.001846,0.001576,7.85M,-3.96%,7850000
8/16/2017,0.001766,0.001699,0.001874,0.001647,7.43M,3.94%,7430000
8/15/2017,0.001699,0.001754,0.001846,0.001565,7.54M,-3.14%,7540000
8/14/2017,0.001754,0.001779,0.001913,0.00167,11.67M,-1.41%,11670000
8/13/2017,0.001779,0.001854,0.001888,0.001405,8.30M,-4.05%,8300000
8/12/2017,0.001854,0.001871,0.001998,0.001745,7.00M,-0.91%,7000000
8/11/2017,0.001871,0.001935,0.001998,0.001796,7.38M,-3.31%,7380000
8/10/2017,0.001935,0.001915,0.002181,0.001814,7.11M,1.04%,7110000
8/9/2017,0.001915,0.001965,0.001993,0.001853,6.21M,-2.54%,6210000
8/8/2017,0.001965,0.001948,0.00202,0.001893,8.21M,0.87%,8210000
8/7/2017,0.001948,0.001936,0.002061,0.00187,7.77M,0.62%,7770000
8/6/2017,0.001936,0.002068,0.002161,0.001931,4.69M,-6.38%,4690000
8/5/2017,0.002068,0.001819,0.002129,0.00176,7.38M,13.69%,7380000
8/4/2017,0.001819,0.001763,0.001837,0.001676,5.85M,3.18%,5850000
8/3/2017,0.001763,0.001846,0.001901,0.0015,5.88M,-4.50%,5880000
8/2/2017,0.001846,0.001781,0.002108,0.001676,7.60M,3.65%,7600000
8/1/2017,0.001781,0.001674,0.001853,0.001607,7.04M,6.39%,7040000
7/31/2017,0.001674,0.001686,0.001819,0.001592,5.94M,-0.71%,5940000
7/30/2017,0.001686,0.001744,0.001778,0.00168,4.32M,-3.33%,4320000
7/29/2017,0.001744,0.001767,0.001845,0.001599,5.30M,-1.30%,5300000
7/28/2017,0.001767,0.001842,0.001852,0.001672,6.63M,-4.07%,6630000
7/27/2017,0.001842,0.001783,0.001941,0.001744,6.80M,3.31%,6800000
7/26/2017,0.001783,0.001759,0.001868,0.00165,1.32M,1.36%,1320000
7/25/2017,0.001759,0.002025,0.002037,0.001681,7.03M,-13.14%,7030000
7/24/2017,0.002025,0.002007,0.002048,0.001949,2.80M,0.90%,2800000
7/23/2017,0.002007,0.002093,0.002225,0.001965,2.39M,-4.11%,2390000
7/22/2017,0.002093,0.001949,0.002112,0.001949,1.05M,7.39%,1050000
7/21/2017,0.001949,0.001872,0.001969,0.001854,1.32M,4.11%,1320000
7/20/2017,0.001872,0.001637,0.001996,0.001628,5.19M,14.36%,5190000
7/19/2017,0.001637,0.001802,0.002006,0.001589,3.01M,-9.16%,3010000
7/18/2017,0.001802,0.001563,0.002133,0.00143,4.21M,15.29%,4210000
7/17/2017,0.001563,0.001305,0.001564,0.001293,9.72M,19.77%,9720000
7/16/2017,0.001305,0.001466,0.00158,0.001251,19.14M,-10.98%,19140000
7/15/2017,0.001466,0.001661,0.001661,0.001446,10.31M,-11.74%,10310000
7/14/2017,0.001661,0.001783,0.001836,0.001545,14.95M,-6.84%,14950000
7/13/2017,0.001783,0.001848,0.002051,0.001719,10.59M,-3.52%,10590000
7/12/2017,0.001848,0.002197,0.002197,0.00174,8.91M,-15.23%,8910000
7/11/2017,0.00218,0.00218,0.00218,0.00218,,0.00%,0
7/10/2017,0.00218,0.002284,0.002333,0.002169,5.87M,-4.55%,5870000
7/9/2017,0.002284,0.002351,0.002459,0.002264,6.93M,-2.85%,6930000
7/8/2017,0.002351,0.002382,0.002487,0.002166,5.23M,-1.30%,5230000
7/7/2017,0.002382,0.002688,0.002688,0.002359,8.29M,-11.38%,8290000
7/6/2017,0.002688,0.00265,0.002764,0.002567,13.18M,1.43%,13180000
7/5/2017,0.00265,0.002525,0.00272,0.002369,11.65M,4.95%,11650000
7/4/2017,0.002525,0.002502,0.002682,0.002435,13.04M,0.92%,13040000
7/3/2017,0.002502,0.00246,0.002552,0.002165,8.89M,1.71%,8890000
7/2/2017,0.00246,0.002239,0.002545,0.00213,8.13M,9.87%,8130000
7/1/2017,0.002239,0.002555,0.00256,0.002071,10.45M,-12.37%,10450000
6/30/2017,0.002555,0.002534,0.002795,0.002431,9.93M,0.83%,9930000
6/29/2017,0.002534,0.0028,0.00282,0.002418,7.95M,-9.50%,7950000
6/28/2017,0.0028,0.002534,0.002832,0.002395,4.49M,10.50%,4490000
6/27/2017,0.002534,0.002516,0.002652,0.002065,2.96M,0.72%,2960000
6/26/2017,0.002516,0.002573,0.002886,0.002197,1.62M,-2.22%,1620000
6/25/2017,0.002573,0.0029,0.003265,0.002254,2.35M,-11.28%,2350000
6/24/2017,0.0029,0.003074,0.003187,0.002689,3.96M,-5.66%,3960000
6/23/2017,0.003074,0.002987,0.00322,0.002918,3.57M,2.91%,3570000
6/22/2017,0.002987,0.002963,0.003179,0.002849,9.05M,0.81%,9050000
6/21/2017,0.002963,0.003104,0.003235,0.002822,4.09M,-4.54%,4090000
6/20/2017,0.003104,0.003168,0.003235,0.003035,4.15M,-2.02%,4150000
6/19/2017,0.003168,0.002994,0.003316,0.002928,5.95M,5.81%,5950000
6/18/2017,0.002994,0.003246,0.003294,0.002867,6.07M,-7.76%,6070000
6/17/2017,0.003246,0.003058,0.003355,0.00293,5.56M,6.15%,5560000
6/16/2017,0.003058,0.002936,0.0032,0.002634,7.40M,4.16%,7400000
6/15/2017,0.002936,0.002824,0.003083,0.0023,4.35M,3.97%,4350000
6/14/2017,0.002824,0.003187,0.003384,0.002604,3.64M,-11.39%,3640000
6/13/2017,0.003187,0.00299,0.003408,0.0028,2.29M,6.59%,2290000
6/12/2017,0.00299,0.003454,0.003479,0.002464,2.42M,-13.43%,2420000
6/11/2017,0.003454,0.003278,0.003563,0.003195,2.44M,5.37%,2440000
6/10/2017,0.003278,0.003426,0.003591,0.00313,2.24M,-4.32%,2240000
6/9/2017,0.003426,0.003431,0.003752,0.00329,3.43M,-0.15%,3430000
6/8/2017,0.003431,0.00325,0.003511,0.003055,1.54M,5.57%,1540000
6/7/2017,0.00325,0.003617,0.00395,0.003132,1.37M,-10.15%,1370000
